"winning_formula","ratio_sim","ratio_real","matssname","modelcomplexity","currency","Best fitting model"
"1",0.746915747956795,1.00380693759711,"bbs_rtrg_48_46",1,"Metabolic flux","No trend"
"1",1.2729997013514,1.0014551369562,"bbs_rtrg_112_46",1,"Metabolic flux","No trend"
"timeperiod",0.818073792578693,0.909360251344105,"bbs_rtrg_123_46",2,"Metabolic flux","Coupled trend"
"1",0.828008998311009,1.06271690762453,"bbs_rtrg_126_46",1,"Metabolic flux","No trend"
"timeperiod",0.478186034050106,0.623179474263171,"bbs_rtrg_1_47",2,"Metabolic flux","Coupled trend"
"timeperiod",0.416382683385041,0.455172197674829,"bbs_rtrg_9_47",2,"Metabolic flux","Coupled trend"
"timeperiod",1.78149278890012,1.31827934526062,"bbs_rtrg_14_47",2,"Metabolic flux","Coupled trend"
"timeperiod",0.854161853114609,0.799617795870747,"bbs_rtrg_17_47",2,"Metabolic flux","Coupled trend"
"timeperiod",2.1676738610933,2.73611450117937,"bbs_rtrg_19_47",2,"Metabolic flux","Coupled trend"
"timeperiod",0.813709963071224,0.738242105276758,"bbs_rtrg_112_47",2,"Metabolic flux","Coupled trend"
"timeperiod",0.760521255391613,0.849511492567852,"bbs_rtrg_17_49",2,"Metabolic flux","Coupled trend"
"timeperiod",0.778419124075127,0.650545463918869,"bbs_rtrg_18_49",2,"Metabolic flux","Coupled trend"
"1",0.85545607211595,0.972177162847264,"bbs_rtrg_22_49",1,"Metabolic flux","No trend"
"timeperiod",0.587089361166198,0.426179357322163,"bbs_rtrg_25_49",2,"Metabolic flux","Coupled trend"
"1",1.10331164181741,1.00854962739001,"bbs_rtrg_33_49",1,"Metabolic flux","No trend"
"timeperiod",0.617997569678348,0.57423368882765,"bbs_rtrg_35_49",2,"Metabolic flux","Coupled trend"
"timeperiod",0.671688434208966,0.88896332382953,"bbs_rtrg_38_49",2,"Metabolic flux","Coupled trend"
"timeperiod * source",1.22899837616884,2.07964802924962,"bbs_rtrg_39_49",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.15766639440837,1.28070542331072,"bbs_rtrg_41_49",2,"Metabolic flux","Coupled trend"
"timeperiod",0.667317830936081,0.622393022939707,"bbs_rtrg_55_49",2,"Metabolic flux","Coupled trend"
"timeperiod",0.338821987649307,0.467906343342745,"bbs_rtrg_73_49",2,"Metabolic flux","Coupled trend"
"timeperiod",0.719115764746375,0.62304013889688,"bbs_rtrg_131_49",2,"Metabolic flux","Coupled trend"
"timeperiod",0.619383816593858,0.597784630278746,"bbs_rtrg_3_50",2,"Metabolic flux","Coupled trend"
"timeperiod",0.490990647586666,0.577065470097293,"bbs_rtrg_8_50",2,"Metabolic flux","Coupled trend"
"1",1.24091324720884,1.14975776302533,"bbs_rtrg_9_50",1,"Metabolic flux","No trend"
"timeperiod",0.727423742630897,0.935458661901179,"bbs_rtrg_15_50",2,"Metabolic flux","Coupled trend"
"timeperiod",0.591545884816121,0.494230702731556,"bbs_rtrg_17_50",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.978200468405962,1.32868654897078,"bbs_rtrg_28_50",4,"Metabolic flux","Decoupled trends"
"1",0.897891146959772,0.940248810297634,"bbs_rtrg_32_50",1,"Metabolic flux","No trend"
"1",0.991848564499281,0.927586777294217,"bbs_rtrg_33_50",1,"Metabolic flux","No trend"
"timeperiod * source",0.964389402839559,1.53294164351329,"bbs_rtrg_35_50",4,"Metabolic flux","Decoupled trends"
"1",1.08020722982237,1.17030168325843,"bbs_rtrg_37_50",1,"Metabolic flux","No trend"
"timeperiod",2.85135109721867,2.70701208298587,"bbs_rtrg_42_50",2,"Metabolic flux","Coupled trend"
"timeperiod",0.531708985091978,0.596426527863529,"bbs_rtrg_43_50",2,"Metabolic flux","Coupled trend"
"timeperiod",1.28740285936543,1.44559751554528,"bbs_rtrg_47_50",2,"Metabolic flux","Coupled trend"
"1",1.23076052151939,1.12178411983816,"bbs_rtrg_48_50",1,"Metabolic flux","No trend"
"timeperiod",0.846245589792584,0.860108231595587,"bbs_rtrg_23_51",2,"Metabolic flux","Coupled trend"
"1",0.905969743831,1.08231047891195,"bbs_rtrg_30_51",1,"Metabolic flux","No trend"
"timeperiod",0.948425348647038,0.723366957283735,"bbs_rtrg_113_51",2,"Metabolic flux","Coupled trend"
"timeperiod",0.726404410973122,0.763923095096626,"bbs_rtrg_1_52",2,"Metabolic flux","Coupled trend"
"1",0.914995419063325,1.00312093279599,"bbs_rtrg_2_52",1,"Metabolic flux","No trend"
"timeperiod",1.34827560533944,1.14921223658697,"bbs_rtrg_7_52",2,"Metabolic flux","Coupled trend"
"timeperiod",0.730607992679028,0.815706878653164,"bbs_rtrg_10_52",2,"Metabolic flux","Coupled trend"
"timeperiod",0.694568364672129,0.771346500019831,"bbs_rtrg_11_52",2,"Metabolic flux","Coupled trend"
"timeperiod",1.35212730574327,1.54122782868395,"bbs_rtrg_14_52",2,"Metabolic flux","Coupled trend"
"timeperiod",0.641939669599168,0.622452831996877,"bbs_rtrg_16_52",2,"Metabolic flux","Coupled trend"
"1",1.08702432813878,1.06259725333277,"bbs_rtrg_20_52",1,"Metabolic flux","No trend"
"timeperiod",0.422588113599793,0.385117487590005,"bbs_rtrg_21_52",2,"Metabolic flux","Coupled trend"
"timeperiod",0.3998629540845,0.404885238475037,"bbs_rtrg_27_52",2,"Metabolic flux","Coupled trend"
"timeperiod",0.653705958416054,0.654840963355221,"bbs_rtrg_109_52",2,"Metabolic flux","Coupled trend"
"timeperiod",0.607759271003341,0.677757984810859,"bbs_rtrg_131_52",2,"Metabolic flux","Coupled trend"
"timeperiod",1.28569210845213,1.14506691503778,"bbs_rtrg_2_53",2,"Metabolic flux","Coupled trend"
"timeperiod",0.821640293259117,0.913171683982046,"bbs_rtrg_6_53",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.911840221089517,1.47744106603212,"bbs_rtrg_9_53",4,"Metabolic flux","Decoupled trends"
"1",1.30694390742432,0.886306945511015,"bbs_rtrg_13_53",1,"Metabolic flux","No trend"
"timeperiod",0.471990063373221,0.698408989302149,"bbs_rtrg_17_53",2,"Metabolic flux","Coupled trend"
"timeperiod",1.26650323821013,1.06766016803794,"bbs_rtrg_18_53",2,"Metabolic flux","Coupled trend"
"timeperiod",0.589576173788816,0.709378124184119,"bbs_rtrg_19_53",2,"Metabolic flux","Coupled trend"
"1",0.900960239978929,0.959787476778363,"bbs_rtrg_25_53",1,"Metabolic flux","No trend"
"timeperiod",0.660122004395048,0.716015319627886,"bbs_rtrg_26_53",2,"Metabolic flux","Coupled trend"
"timeperiod",0.555691234952394,0.78178039815037,"bbs_rtrg_27_53",2,"Metabolic flux","Coupled trend"
"timeperiod",0.667341571902553,0.935494842912679,"bbs_rtrg_28_53",2,"Metabolic flux","Coupled trend"
"timeperiod",0.764134359502703,0.749081852185199,"bbs_rtrg_36_53",2,"Metabolic flux","Coupled trend"
"timeperiod",1.53051575827325,1.71726128813734,"bbs_rtrg_39_53",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.759012922705022,1.17376153894662,"bbs_rtrg_40_53",4,"Metabolic flux","Decoupled trends"
"1",0.811937835086061,1.00102761092592,"bbs_rtrg_1_54",1,"Metabolic flux","No trend"
"1",0.788336834204058,1.07423302402819,"bbs_rtrg_7_54",1,"Metabolic flux","No trend"
"1",1.10828142414097,1.43814465650561,"bbs_rtrg_12_54",1,"Metabolic flux","No trend"
"timeperiod * source",3.0251578170087,1.28802671568397,"bbs_rtrg_14_54",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.774951265180431,0.680096454144712,"bbs_rtrg_17_54",2,"Metabolic flux","Coupled trend"
"1",0.907666825018054,0.846048655489584,"bbs_rtrg_22_54",1,"Metabolic flux","No trend"
"timeperiod",1.94811598865912,2.05649489197608,"bbs_rtrg_31_54",2,"Metabolic flux","Coupled trend"
"timeperiod",2.32637006980252,1.95232229495983,"bbs_rtrg_40_54",2,"Metabolic flux","Coupled trend"
"1",0.65842103877272,0.929808012980882,"bbs_rtrg_45_55",1,"Metabolic flux","No trend"
"timeperiod",0.632952432548998,0.690224937551557,"bbs_rtrg_1_58",2,"Metabolic flux","Coupled trend"
"1",0.956504088436009,1.05796498372293,"bbs_rtrg_3_58",1,"Metabolic flux","No trend"
"timeperiod",0.723002073621034,0.728112890389811,"bbs_rtrg_4_58",2,"Metabolic flux","Coupled trend"
"1",0.849706990565662,1.10307068926948,"bbs_rtrg_5_58",1,"Metabolic flux","No trend"
"timeperiod",0.819704934615642,0.773253471986187,"bbs_rtrg_6_58",2,"Metabolic flux","Coupled trend"
"1",0.929900251523179,1.1246889762151,"bbs_rtrg_7_58",1,"Metabolic flux","No trend"
"1",0.906994244543171,1.07371913260891,"bbs_rtrg_8_58",1,"Metabolic flux","No trend"
"timeperiod",2.19652102318634,2.41052810220636,"bbs_rtrg_9_58",2,"Metabolic flux","Coupled trend"
"1",0.876837091294165,1.28884196414052,"bbs_rtrg_10_58",1,"Metabolic flux","No trend"
"1",1.12730146906359,1.18519367734876,"bbs_rtrg_11_58",1,"Metabolic flux","No trend"
"timeperiod",1.1617840963322,1.22403321441516,"bbs_rtrg_13_58",2,"Metabolic flux","Coupled trend"
"timeperiod",1.38459905804191,1.43589214291525,"bbs_rtrg_14_58",2,"Metabolic flux","Coupled trend"
"timeperiod",0.764405362541159,0.980934996588991,"bbs_rtrg_15_58",2,"Metabolic flux","Coupled trend"
"timeperiod",0.772593754840356,0.839830538321421,"bbs_rtrg_17_58",2,"Metabolic flux","Coupled trend"
"timeperiod",0.400509077906555,0.411815973372599,"bbs_rtrg_18_58",2,"Metabolic flux","Coupled trend"
"timeperiod",0.537031241743655,0.501580458247314,"bbs_rtrg_19_58",2,"Metabolic flux","Coupled trend"
"timeperiod",0.69314664727364,0.546452802782852,"bbs_rtrg_20_58",2,"Metabolic flux","Coupled trend"
"timeperiod",0.695872139334078,0.766181511426209,"bbs_rtrg_22_58",2,"Metabolic flux","Coupled trend"
"timeperiod",0.477927698425397,0.55589123983211,"bbs_rtrg_2_59",2,"Metabolic flux","Coupled trend"
"timeperiod * source",1.02108147426701,1.74041972011423,"bbs_rtrg_3_59",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.493405636557352,0.528592421591307,"bbs_rtrg_10_59",2,"Metabolic flux","Coupled trend"
"timeperiod",0.457774731020529,0.364612955621041,"bbs_rtrg_20_59",2,"Metabolic flux","Coupled trend"
"1",0.989677643959417,0.851222327858708,"bbs_rtrg_21_59",1,"Metabolic flux","No trend"
"1",0.799409728571318,0.896109923712756,"bbs_rtrg_2_60",1,"Metabolic flux","No trend"
"timeperiod",1.60021313048851,1.88032653174876,"bbs_rtrg_4_60",2,"Metabolic flux","Coupled trend"
"timeperiod",1.49447702540743,1.32066552304897,"bbs_rtrg_5_60",2,"Metabolic flux","Coupled trend"
"timeperiod",1.58209226511946,1.50575853125347,"bbs_rtrg_6_60",2,"Metabolic flux","Coupled trend"
"timeperiod",1.37785485589532,1.47679914425044,"bbs_rtrg_9_60",2,"Metabolic flux","Coupled trend"
"1",1.08508672539253,1.01845527034144,"bbs_rtrg_10_60",1,"Metabolic flux","No trend"
"timeperiod",1.93580796052494,1.85371375418067,"bbs_rtrg_13_60",2,"Metabolic flux","Coupled trend"
"timeperiod * source",1.30393020972084,2.07869215116061,"bbs_rtrg_17_60",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.80081250592561,1.44960082723687,"bbs_rtrg_18_60",2,"Metabolic flux","Coupled trend"
"timeperiod",1.35600136252058,1.57524238532427,"bbs_rtrg_19_60",2,"Metabolic flux","Coupled trend"
"timeperiod",0.678050228381381,0.8854350041412,"bbs_rtrg_20_60",2,"Metabolic flux","Coupled trend"
"1",1.00410613296541,1.12767101871285,"bbs_rtrg_22_60",1,"Metabolic flux","No trend"
"1",0.732123876700978,0.954198131964293,"bbs_rtrg_23_60",1,"Metabolic flux","No trend"
"timeperiod",0.594668720794934,0.724233142180203,"bbs_rtrg_24_60",2,"Metabolic flux","Coupled trend"
"timeperiod",1.5313982723681,1.10137439250799,"bbs_rtrg_25_60",2,"Metabolic flux","Coupled trend"
"timeperiod * source",1.26632052757327,2.36163616413965,"bbs_rtrg_27_60",4,"Metabolic flux","Decoupled trends"
"1",1.01171719364562,1.33856501827875,"bbs_rtrg_28_60",1,"Metabolic flux","No trend"
"timeperiod",0.308106768258206,0.389961149385045,"bbs_rtrg_29_60",2,"Metabolic flux","Coupled trend"
"1",0.742295472798557,0.970242785995753,"bbs_rtrg_31_60",1,"Metabolic flux","No trend"
"1",1.11158995784508,1.03146696355014,"bbs_rtrg_71_60",1,"Metabolic flux","No trend"
"timeperiod",0.437562909484199,0.566938782532584,"bbs_rtrg_81_60",2,"Metabolic flux","Coupled trend"
"timeperiod",0.724079702952631,0.645863152754417,"bbs_rtrg_82_60",2,"Metabolic flux","Coupled trend"
"timeperiod",1.21585031183904,1.31788946572033,"bbs_rtrg_111_60",2,"Metabolic flux","Coupled trend"
"1",0.828079699218016,0.972859950184225,"bbs_rtrg_112_60",1,"Metabolic flux","No trend"
"timeperiod",0.481315321634034,0.492197150405819,"bbs_rtrg_114_60",2,"Metabolic flux","Coupled trend"
"timeperiod",0.382432776432477,0.562928401809813,"bbs_rtrg_126_60",2,"Metabolic flux","Coupled trend"
"timeperiod",0.570799281943376,0.603808825066961,"bbs_rtrg_130_60",2,"Metabolic flux","Coupled trend"
"timeperiod",0.558640711096248,0.697095987421388,"bbs_rtrg_30_61",2,"Metabolic flux","Coupled trend"
"timeperiod",0.602068969402902,0.751333771979155,"bbs_rtrg_38_61",2,"Metabolic flux","Coupled trend"
"1",1.01949299906575,1.12271385840358,"bbs_rtrg_45_61",1,"Metabolic flux","No trend"
"timeperiod",0.650401438645448,0.564185279729293,"bbs_rtrg_47_61",2,"Metabolic flux","Coupled trend"
"1",0.845036280610235,0.887271186785719,"bbs_rtrg_52_61",1,"Metabolic flux","No trend"
"timeperiod",2.09659454970108,1.97417926361996,"bbs_rtrg_53_61",2,"Metabolic flux","Coupled trend"
"timeperiod",0.860732681193002,0.800752780155731,"bbs_rtrg_56_61",2,"Metabolic flux","Coupled trend"
"1",0.904982221376665,1.14564968717698,"bbs_rtrg_57_61",1,"Metabolic flux","No trend"
"timeperiod",0.890441166080023,0.828152720329256,"bbs_rtrg_58_61",2,"Metabolic flux","Coupled trend"
"1",0.994788135794616,0.804074310863867,"bbs_rtrg_59_61",1,"Metabolic flux","No trend"
"timeperiod",0.733026189499416,0.563271735254759,"bbs_rtrg_64_61",2,"Metabolic flux","Coupled trend"
"1",1.07037692228209,0.866667498030971,"bbs_rtrg_65_61",1,"Metabolic flux","No trend"
"timeperiod",0.714926125587954,0.63553191710368,"bbs_rtrg_73_61",2,"Metabolic flux","Coupled trend"
"1",0.878035942725735,1.47187109610014,"bbs_rtrg_75_61",1,"Metabolic flux","No trend"
"1",0.993293293492473,0.874466838126424,"bbs_rtrg_89_61",1,"Metabolic flux","No trend"
"timeperiod",0.835403184158659,0.751463743682554,"bbs_rtrg_90_61",2,"Metabolic flux","Coupled trend"
"timeperiod",0.456694727004755,0.406681388497207,"bbs_rtrg_100_61",2,"Metabolic flux","Coupled trend"
"timeperiod",0.556333241028292,0.56675799312771,"bbs_rtrg_111_61",2,"Metabolic flux","Coupled trend"
"timeperiod",0.683917060505707,0.676542086806393,"bbs_rtrg_121_61",2,"Metabolic flux","Coupled trend"
"timeperiod",1.12585033723418,1.27221599690112,"bbs_rtrg_2_63",2,"Metabolic flux","Coupled trend"
"1",0.941060159671307,1.0895149034377,"bbs_rtrg_3_63",1,"Metabolic flux","No trend"
"timeperiod",3.39594943481306,3.28529712817594,"bbs_rtrg_4_63",2,"Metabolic flux","Coupled trend"
"timeperiod",1.06557347764456,1.44241259856327,"bbs_rtrg_5_63",2,"Metabolic flux","Coupled trend"
"1",0.927693179196613,1.28484703917288,"bbs_rtrg_10_63",1,"Metabolic flux","No trend"
"timeperiod",0.673533064443101,0.817192405866597,"bbs_rtrg_11_63",2,"Metabolic flux","Coupled trend"
"1",1.05215668756302,1.21965037176873,"bbs_rtrg_24_63",1,"Metabolic flux","No trend"
"timeperiod",1.36129413819237,1.44241437752771,"bbs_rtrg_30_63",2,"Metabolic flux","Coupled trend"
"1",0.727961834008503,1.00424460597767,"bbs_rtrg_101_63",1,"Metabolic flux","No trend"
"timeperiod",0.800182987867618,0.756539634503388,"bbs_rtrg_119_63",2,"Metabolic flux","Coupled trend"
"1",0.911937239531207,1.18989923386911,"bbs_rtrg_205_63",1,"Metabolic flux","No trend"
"timeperiod * source",0.682020329054791,1.09835582495496,"bbs_rtrg_224_63",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.464851339154968,0.564113268181227,"bbs_rtrg_225_63",2,"Metabolic flux","Coupled trend"
"timeperiod",1.74847770138842,1.90436876465097,"bbs_rtrg_1_64",2,"Metabolic flux","Coupled trend"
"timeperiod",1.66039062606613,2.01327551142202,"bbs_rtrg_4_64",2,"Metabolic flux","Coupled trend"
"1",0.984775543513175,1.16105798457565,"bbs_rtrg_5_64",1,"Metabolic flux","No trend"
"timeperiod",0.638282461450596,0.648998118997394,"bbs_rtrg_7_64",2,"Metabolic flux","Coupled trend"
"timeperiod",1.17958342978294,1.16120618441981,"bbs_rtrg_9_64",2,"Metabolic flux","Coupled trend"
"timeperiod",2.08670226173322,2.19761990192979,"bbs_rtrg_10_64",2,"Metabolic flux","Coupled trend"
"timeperiod",1.1580958026885,1.39097833434107,"bbs_rtrg_11_64",2,"Metabolic flux","Coupled trend"
"timeperiod",2.018681979002,2.16670262319188,"bbs_rtrg_28_64",2,"Metabolic flux","Coupled trend"
"timeperiod",0.714783031993667,0.658859894598909,"bbs_rtrg_33_64",2,"Metabolic flux","Coupled trend"
"timeperiod",0.480700106055771,0.706355982847416,"bbs_rtrg_39_64",2,"Metabolic flux","Coupled trend"
"1",0.989811414264157,1.06428040881309,"bbs_rtrg_42_64",1,"Metabolic flux","No trend"
"1",0.676738998096921,1.07715033887693,"bbs_rtrg_43_64",1,"Metabolic flux","No trend"
"timeperiod",1.15886006531098,1.30442957684719,"bbs_rtrg_103_64",2,"Metabolic flux","Coupled trend"
"1",1.11284300638362,1.26595218057688,"bbs_rtrg_5_66",1,"Metabolic flux","No trend"
"timeperiod",0.731338566456142,0.991504757095142,"bbs_rtrg_21_66",2,"Metabolic flux","Coupled trend"
"timeperiod",0.743097431866044,0.716518360859047,"bbs_rtrg_22_66",2,"Metabolic flux","Coupled trend"
"1",0.809457965090207,0.943552237983836,"bbs_rtrg_25_66",1,"Metabolic flux","No trend"
"timeperiod",1.30564503947724,1.27916318429495,"bbs_rtrg_35_66",2,"Metabolic flux","Coupled trend"
"1",0.940066409962691,1.12050636837348,"bbs_rtrg_42_66",1,"Metabolic flux","No trend"
"timeperiod * source",0.960742737534104,1.38431161696912,"bbs_rtrg_49_66",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.02052394951634,1.3806684357389,"bbs_rtrg_64_66",2,"Metabolic flux","Coupled trend"
"timeperiod",0.625154072654883,0.73770222310827,"bbs_rtrg_67_66",2,"Metabolic flux","Coupled trend"
"timeperiod",1.30433522548173,1.17725843744734,"bbs_rtrg_73_66",2,"Metabolic flux","Coupled trend"
"timeperiod",0.858383202411947,0.928412936391093,"bbs_rtrg_74_66",2,"Metabolic flux","Coupled trend"
"1",1.22925359577609,0.954753994612568,"bbs_rtrg_76_66",1,"Metabolic flux","No trend"
"timeperiod",1.5373864114345,1.64316522188018,"bbs_rtrg_82_66",2,"Metabolic flux","Coupled trend"
"timeperiod",1.60894901814579,1.7967471796857,"bbs_rtrg_86_66",2,"Metabolic flux","Coupled trend"
"timeperiod",1.36657900368741,1.32653808733138,"bbs_rtrg_107_66",2,"Metabolic flux","Coupled trend"
"timeperiod",0.886733092519345,0.816019243070511,"bbs_rtrg_168_66",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.455416410786988,0.709594692819593,"bbs_rtrg_11_67",4,"Metabolic flux","Decoupled trends"
"1",1.20535791477088,1.02732665928095,"bbs_rtrg_14_67",1,"Metabolic flux","No trend"
"1",0.945531028337505,1.07423884754378,"bbs_rtrg_15_67",1,"Metabolic flux","No trend"
"1",0.761455194240193,1.11822391209856,"bbs_rtrg_17_67",1,"Metabolic flux","No trend"
"1",0.84687812004125,1.00583403626338,"bbs_rtrg_22_67",1,"Metabolic flux","No trend"
"1",0.933196464186926,1.05009561318622,"bbs_rtrg_23_67",1,"Metabolic flux","No trend"
"timeperiod",2.23698540381043,2.47502297032983,"bbs_rtrg_34_67",2,"Metabolic flux","Coupled trend"
"1",1.07697518153298,0.948125323353442,"bbs_rtrg_125_67",1,"Metabolic flux","No trend"
"timeperiod",0.576146134697503,0.529446773880366,"bbs_rtrg_3_69",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.807929449969661,1.52698571805427,"bbs_rtrg_8_69",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.56704795777115,1.91215282807857,"bbs_rtrg_9_69",2,"Metabolic flux","Coupled trend"
"1",0.907003626801041,0.871068615785221,"bbs_rtrg_19_69",1,"Metabolic flux","No trend"
"1",0.808814228057982,1.06993339424342,"bbs_rtrg_21_69",1,"Metabolic flux","No trend"
"timeperiod",0.664181067995916,0.954856702278876,"bbs_rtrg_22_69",2,"Metabolic flux","Coupled trend"
"1",0.949714087804163,1.38467486070478,"bbs_rtrg_26_69",1,"Metabolic flux","No trend"
"timeperiod",0.73619497207211,0.686890127637605,"bbs_rtrg_29_69",2,"Metabolic flux","Coupled trend"
"1",0.949111552120056,1.03418815699083,"bbs_rtrg_33_69",1,"Metabolic flux","No trend"
"1",0.880044206937935,1.11543397853325,"bbs_rtrg_35_69",1,"Metabolic flux","No trend"
"1",0.788648494106247,0.924953711121714,"bbs_rtrg_48_69",1,"Metabolic flux","No trend"
"timeperiod",0.596019256334367,0.743026634739076,"bbs_rtrg_136_69",2,"Metabolic flux","Coupled trend"
"timeperiod",1.3662463327687,1.37771361700653,"bbs_rtrg_203_69",2,"Metabolic flux","Coupled trend"
"timeperiod",0.751358259954339,0.908558938165451,"bbs_rtrg_2_72",2,"Metabolic flux","Coupled trend"
"timeperiod",1.3819217807871,1.67721512655644,"bbs_rtrg_4_72",2,"Metabolic flux","Coupled trend"
"1",0.830794994636084,1.02800886637222,"bbs_rtrg_5_72",1,"Metabolic flux","No trend"
"1",0.797350728166007,1.21625712958146,"bbs_rtrg_6_72",1,"Metabolic flux","No trend"
"timeperiod * source",0.740194970521036,1.03491748745024,"bbs_rtrg_8_72",4,"Metabolic flux","Decoupled trends"
"1",0.978125463770719,0.980919554930723,"bbs_rtrg_10_72",1,"Metabolic flux","No trend"
"timeperiod",1.23600351378279,1.20689202698723,"bbs_rtrg_16_72",2,"Metabolic flux","Coupled trend"
"1",0.957985602807776,1.16493785697975,"bbs_rtrg_21_72",1,"Metabolic flux","No trend"
"timeperiod * source",3.97063208805707,2.555748451999,"bbs_rtrg_22_72",4,"Metabolic flux","Decoupled trends"
"1",0.779075890289609,1.11846395821542,"bbs_rtrg_23_72",1,"Metabolic flux","No trend"
"timeperiod",1.99425979250325,1.53549682145613,"bbs_rtrg_25_72",2,"Metabolic flux","Coupled trend"
"1",0.959242240350107,1.20892042231915,"bbs_rtrg_29_72",1,"Metabolic flux","No trend"
"1",0.842247919309053,1.27275964928404,"bbs_rtrg_31_72",1,"Metabolic flux","No trend"
"timeperiod",0.655589342822916,0.794316030031847,"bbs_rtrg_33_72",2,"Metabolic flux","Coupled trend"
"1",0.929866839018024,1.1441473385857,"bbs_rtrg_34_72",1,"Metabolic flux","No trend"
"timeperiod",1.79397791632264,1.69342243450598,"bbs_rtrg_35_72",2,"Metabolic flux","Coupled trend"
"1",0.982077041707226,0.949674341845094,"bbs_rtrg_36_72",1,"Metabolic flux","No trend"
"timeperiod",0.828096456296602,0.845652268524798,"bbs_rtrg_38_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.653948635752908,0.611450433372918,"bbs_rtrg_39_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.701938147281165,0.838857123161081,"bbs_rtrg_47_72",2,"Metabolic flux","Coupled trend"
"1",1.05872560520138,1.00221035267559,"bbs_rtrg_48_72",1,"Metabolic flux","No trend"
"1",0.87434151277545,1.06881710561624,"bbs_rtrg_49_72",1,"Metabolic flux","No trend"
"timeperiod * source",0.801016209853841,1.03426275836115,"bbs_rtrg_50_72",4,"Metabolic flux","Decoupled trends"
"1",0.96400504106388,1.25174456667083,"bbs_rtrg_52_72",1,"Metabolic flux","No trend"
"1",0.96668752430876,1.12879110304879,"bbs_rtrg_54_72",1,"Metabolic flux","No trend"
"1",0.867902499384757,1.01069134973727,"bbs_rtrg_56_72",1,"Metabolic flux","No trend"
"1",0.88133982392446,0.941909589168401,"bbs_rtrg_57_72",1,"Metabolic flux","No trend"
"timeperiod",0.590629125167538,0.744214901637361,"bbs_rtrg_60_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.840226673166857,0.857853901945158,"bbs_rtrg_61_72",2,"Metabolic flux","Coupled trend"
"1",0.898275384735918,0.896806823759484,"bbs_rtrg_62_72",1,"Metabolic flux","No trend"
"timeperiod",1.16714597804127,1.24716659589671,"bbs_rtrg_63_72",2,"Metabolic flux","Coupled trend"
"1",0.930333630241045,1.04865256487453,"bbs_rtrg_64_72",1,"Metabolic flux","No trend"
"timeperiod",0.505573788613229,0.537623220514877,"bbs_rtrg_68_72",2,"Metabolic flux","Coupled trend"
"1",0.92142731672636,1.10531165210574,"bbs_rtrg_71_72",1,"Metabolic flux","No trend"
"timeperiod",1.34988111362569,1.47257214922496,"bbs_rtrg_72_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.6543824219087,0.574117411530755,"bbs_rtrg_76_72",2,"Metabolic flux","Coupled trend"
"timeperiod",1.17778559314765,1.22846318094953,"bbs_rtrg_83_72",2,"Metabolic flux","Coupled trend"
"timeperiod * source",1.05157892416945,0.707771810124505,"bbs_rtrg_84_72",4,"Metabolic flux","Decoupled trends"
"1",0.903976922633082,0.884701032557244,"bbs_rtrg_85_72",1,"Metabolic flux","No trend"
"timeperiod",0.478506580459157,0.59161483592751,"bbs_rtrg_86_72",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.717164810491313,1.10562451479257,"bbs_rtrg_88_72",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.750330436898804,0.801235189826749,"bbs_rtrg_90_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.807693683396388,0.841649824987046,"bbs_rtrg_91_72",2,"Metabolic flux","Coupled trend"
"1",0.999364320093626,0.986571276249372,"bbs_rtrg_126_72",1,"Metabolic flux","No trend"
"1",0.919102818759972,0.905901780057269,"bbs_rtrg_132_72",1,"Metabolic flux","No trend"
"timeperiod",0.784548126430634,0.812096215189381,"bbs_rtrg_155_72",2,"Metabolic flux","Coupled trend"
"timeperiod",1.12166056872856,1.13577932320166,"bbs_rtrg_165_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.413524968008041,0.391895612981034,"bbs_rtrg_182_72",2,"Metabolic flux","Coupled trend"
"timeperiod",1.4834280243052,1.22907535071718,"bbs_rtrg_193_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.655787540553449,0.649727249543293,"bbs_rtrg_194_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.556677525683018,0.548289802259626,"bbs_rtrg_195_72",2,"Metabolic flux","Coupled trend"
"timeperiod",0.301254494415002,0.299694058407599,"bbs_rtrg_2_80",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.716506586142162,1.6510276317479,"bbs_rtrg_3_80",4,"Metabolic flux","Decoupled trends"
